"date","a0009","a1019","a2029","a3039","a4049","a5059","a6069","a7079","a8089","a90"
2021-07-04,0,0.00667314359096935,0.123692068813777,0.115670758590246,0.120834551429819,0.144100592482975,0.334101305079309,0.639851285788174,0.784469295701929,0.735005896933444
2021-07-05,0,0.00707670530927655,0.127184386223541,0.119025828464297,0.124898106878639,0.149698183659581,0.34353779048768,0.653319606544654,0.792205076909604,0.742964255679412
2021-07-06,0,0.00750421287944418,0.130750637626323,0.122456251031053,0.129067683038666,0.15545691141084,0.353031542640314,0.666231582849452,0.799193001655324,0.750356505692851
2021-07-07,0,0.00795703184691907,0.134391119758792,0.125962560921093,0.133344108447481,0.161377279748303,0.362571769504228,0.678566063116818,0.80545734495151,0.757191628416564
2021-07-08,0,0.00843659883462802,0.138106056066941,0.129545227734346,0.137728086439673,0.167459472719428,0.372147408004082,0.690305713858239,0.811025773125119,0.763480910762615
2021-07-09,0,0.0089444244063121,0.141895593158593,0.133204652248971,0.142220187108671,0.173703336992509,0.381747163676474,0.701437097119034,0.815928688243525,0.769237689346701
2021-07-10,0,0.00948209593834424,0.145759797293299,0.136941162623115,0.146820839298075,0.180108365159673,0.391359552102859,0.711950692761433,0.820198576985425,0.774477085045426
2021-07-11,0,0.0100512804835166,0.149698650924879,0.140755010603404,0.151530322664692,0.186673679919035,0.400972941838352,0.721840863991431,0.823869383770544,0.779215733889818
2021-07-12,0,0.0106537276078335,0.153712049312491,0.144646367754898,0.156348759857876,0.193398019299291,0.410575598537891,0.731105766486321,0.826975924435296,0.783471519913059
2021-07-13,0,0.0112912721786783,0.157799797216709,0.14861532172801,0.161276108861953,0.200279723090485,0.420155729968413,0.739747203470419,0.829553352791152,0.787263314998841
2021-07-14,0,0.0119658370798374,0.161961605697571,0.152661872578682,0.166312155550454,0.207316720643243,0.429701531585897,0.7477704309739,0.831636688390109,0.790610730077171
2021-07-15,0,0.0126794358257543,0.166197089032036,0.156785929158779,0.171456506502559,0.214506520195334,0.43920123234958,0.75518391917045,0.833260410043005,0.793533881236333
2021-07-16,0,0.0134341750440629,0.170505761768594,0.160987305594329,0.176708582133451,0.221846199878989,0.448643140442326,0.76199907702272,0.834458116304911,0.79605317351011
2021-07-17,0,0.014232256791906,0.174887035937049,0.165265717869793,0.18206761019132,0.229332400554879,0.458015688566086,0.768229948400045,0.835262251385908,0.798189104300121
2021-07-18,0,0.0150759806678073,0.179340218431648,0.169620780537018,0.187532619674277,0.236961320609061,0.467307478484741,0.773892888336121,0.835703892817433,0.799962087638484
2021-07-19,0,0.0159677456769422,0.183864508585752,0.174052003567939,0.193102435220662,0.244728712837643,0.476507324493243,0.779006228166202,0.835812595694376,0.801392299811999
2021-07-20,0,0.0169100518035722,0.188458995956188,0.178558789370362,0.198775672025897,0.252629883530356,0.485604295501854,0.783589937957172,0.83561628736756,0.802499546273183
2021-07-21,0,0.0179055012402088,0.193122658335211,0.183140429986353,0.204550731338276,0.260659693848913,0.49458775543745,0.78766529397828,0.835141205999123,0.803303149265295
2021-07-22,0,0.0189567992187886,0.19785436000768,0.187796104492797,0.210425796584838,0.268812563578972,0.503447401680011,0.791254558031305,0.834411876321364,0.803821855190752
2021-07-23,0,0.0200667543848407,0.202652850270595,0.192524876623642,0.216398830176653,0.27708247731606,0.512173301271622,0.794380674350556,0.833451116163286,0.804073760452093
2021-07-24,0,0.0212382786513604,0.207516762231549,0.197325692633136,0.222467571040588,0.285462993125957,0.520755924657199,0.797066988579572,0.832280067740954,0.804076254285022
2021-07-25,0,0.0224743864649655,0.212444611901905,0.202197379419004,0.22862953292177,0.293947253699264,0.529186176740588,0.799336992109887,0.830918248271739,0.803845976974053
2021-07-26,0,0.0237781934129812,0.217434797599653,0.207138642924063,0.234882003497631,0.302527999998153,0.537455425066404,0.801214093893124,0.829383615106375,0.803398791781667
2021-07-27,0,0.0251529140965004,0.222485599675877,0.212148066834108,0.24122204434057,0.311197587371186,0.545555524966609,0.80272142076193,0.827692641227957,0.802749768919483
2021-07-28,0,0.0266018591913006,0.22759518057762,0.217224111589142,0.247646491761924,0.31994800408957,0.553478841541044,0.803881646353037,0.825860397608225,0.80191317993313
2021-07-29,0,0.0281284316159306,0.232761585258666,0.222365113724073,0.25415195856513,0.328770892235845,0.561218268372601,0.804716847937457,0.823900639514343,0.800902500950062
2021-07-30,0,0.0297361217244365,0.237982741948319,0.227569285553929,0.260734836730719,0.337657570853825,0.568767242909907,0.805248389835893,0.821825894408844,0.799730423341748
2021-07-31,0,0.0314285014402607,0.243256463286775,0.232834715217404,0.267391301050155,0.346599061247062,0.576119758482998,0.805496831628402,0.819647549573609,0.798408870469781
2021-08-01,0,0.0332092172479933,0.248580447833978,0.238159367091166,0.274117313719529,0.355586114292354,0.58327037294991,0.805481859045029,0.817375938013169,0.796949019312476
2021-08-02,0,0.0350819819610659,0.253952281957157,0.243541082585856,0.280908629897858,0.364609239615176,0.590214214004047,0.80522223523187,0.815020421554531,0.795361325898476
2021-08-03,0,0.0370505651863511,0.259369442100349,0.248977581333022,0.287760804228158,0.37365873645554,0.596946981203051,0.804735770005353,0.812589470363916,0.793655553602511
2021-08-04,0,0.0391187824111603,0.264829297437295,0.254466462770498,0.29466919831281,0.38272472603602,0.60346494480938,0.804039304715889,0.81009073835048,0.791840803482088
2021-08-05,0,0.0412904826445082,0.270329112907118,0.260005208131806,0.301628989127828,0.391797185228543,0.609764941560362,0.803148710420359,0.807531134129329,0.789925545950482
2021-08-06,0,0.0435695345529114,0.275866052630076,0.265591182843188,0.30863517835382,0.400865981303401,0.615844367510877,0.802078897192732,0.804916887376977,0.787917653189065
2021-08-07,0,0.0459598110415752,0.281437183698643,0.271221639329777,0.315682602594482,0.409920907532772,0.621701168114599,0.800843832567012,0.802253610538028,0.785824431800181
2021-08-08,0,0.0484651722447265,0.287039480337009,0.276893720230244,0.322765944446749,0.418951719412086,0.627333825729729,0.799456567292831,0.799546355937744,0.783652655289833
2021-08-09,0,0.0510894469041711,0.292669828419948,0.282604462017061,0.329879744380041,0.427948171255913,0.632741344752066,0.7979292667801,0.796799668426412,0.781408596047617
2021-08-10,0,0.0538364121329354,0.298325030339907,0.288350799017195,0.337018413375661,0.436900052920685,0.637923234592017,0.796273246806163,0.79401763373261,0.779098056559881
2021-08-11,0,0.0567097715810911,0.304001810209027,0.294129567825818,0.344176246271292,0.445797226404717,0.642879490722615,0.794499012250393,0.79120392273735,0.776726399651483
2021-08-12,0,0.0597131320434813,0.309696819380784,0.299937512103237,0.351347435749774,0.454629662076491,0.64761057403281,0.792616297802202,0.788361831903131,0.774298577602635
2021-08-13,0,0.0628499785739138,0.3154066422739,0.305771287743016,0.358526086906046,0.463387474285192,0.6521173887242,0.790634109756034,0.785494320103788,0.771819160030592
2021-08-14,0,0.0661236481972289,0.321127802479296,0.311627468396936,0.36570623232126,0.472060956112894,0.656401258990226,0.78856076815915,0.782604042105175,0.769292360462477
2021-08-15,0,0.0695373023391591,0.326856769128997,0.31750255134025,0.372881847568807,0.480640613035611,0.660463904714643,0.786403948714178,0.779693378944938,0.766722061555773
2021-08-16,0,0.0730938981236593,0.332589963504199,0.323392963658521,0.380046867073234,0.489117195270559,0.664307416421173,0.78417072395841,0.776764465453527,0.764111838947968
2021-08-17,0,0.0767961587178935,0.338323765858139,0.32929506873527,0.387195200239972,0.497481728599285,0.667934229698798,0.781867603346277,0.773819215149453,0.761464983737004
2021-08-18,0,0.0806465429357105,0.344054522427921,0.335205173017676,0.394320747771337,0.505725543470751,0.671347099317474,0.779500571951174,0.770859342730468,0.758784523610305
2021-08-19,0,0.0846472143405694,0.349778552608219,0.341119533035756,0.401417418082548,0.513840302204781,0.674549073237468,0.777075127579064,0.767886384369779,0.756073242652814
2021-08-20,0,0.0888000101177349,0.355492156258601,0.347034362648729,0.408479143730439,0.521818024134372,0.677543466702291,0.774596316150265,0.764901716013062,0.753333699874126
2021-08-21,0,0.0931064100123731,0.361191621115318,0.35294584049073,0.415499897767292,0.529651108544964,0.680333836590742,0.772068765258888,0.76190656985844,0.750568246502003
2021-08-22,0,0.0975675056541399,0.366873230277622,0.358850117586655,0.422473709932574,0.537332355289688,0.682923956188126,0.769496715862858,0.758902049188073,0.747779042094677
2021-08-23,0,0.102183970609162,0.372533269738126,0.364743325107737,0.429394682596575,0.544854982981546,0.685317790520587,0.766884052092531,0.755889141706792,0.744968069527712
2021-08-24,0,0.106956031516198,0.378168035926358,0.370621582235444,0.436257006371765,0.552212644686235,0.687519472380107,0.764234329193761,0.75286873153051,0.742137148913201
2021-08-25,0,0.111883440674535,0.383773843234503,0.376481004101495,0.443054975310267,0.559399441062486,0.689533279151125,0.761550799643049,0.749841609955052,0.739287950509903
2021-08-26,0,0.116965450456245,0.389347031494382,0.382317709771214,0.449783001609081,0.566409930920238,0.69136361053344,0.758836437488924,0.746808485124634,0.736422006682842
2021-08-27,0,0.122200789914252,0.394883973374964,0.388127830237075,0.456435629748546,0.573239139190201,0.693014967240043,0.756093960985918,0.743769990708562,0.733540722970126
2021-08-28,0,0.127587643950048,0.400381081670188,0.393907516389146,0.463007549994007,0.579882562321253,0.694491930733176,0.753325853596134,0.740726693684802,0.730645388313365
2021-08-29,0,0.133123635390534,0.405834816447505,0.399652946929232,0.469493611195649,0.586336171144241,0.69579914404727,0.750534383439075,0.737679101319881,0.727737184506316
2021-08-30,0,0.138805810302576,0.411241692028423,0.405360336195807,0.475888832826968,0.592596411261932,0.696941293733631,0.747721621273705,0.734627667426114,0.724817194914298
2021-08-31,0,0.144630626846506,0.416598283773385,0.411025941867382,0.48218841620829,0.598660201044753,0.697923092948996,0.74488945709809,0.731572797969424,0.721886412514631
2021-09-01,0,0.150593947936544,0.421901234644506,0.416646072512649,0.488387754868045,0.604524927330354,0.698749265698285,0.742039615451862,0.728514856093858,0.718945747305922
2021-09-02,0,0.156691037937477,0.427147261521102,0.422217094956761,0.494482444001116,0.610188438941739,0.699424532231271,0.739173669505425,0.725454166622489,0.715996033131513
2021-09-03,0,0.162916563583698,0.432333161244469,0.4277354414342,0.500468288990432,0.61564903815353,0.699953595583329,0.736293054017671,0.72239102008845,0.713038033959869
2021-09-04,0,0.169264599259738,0.437455816370062,0.433197616500074,0.506341312964953,0.620905470248705,0.70034112924201,0.733399077241108,0.719325676344506,0.71007244966216
2021-09-05,0,0.175728636731726,0.442512200607012,0.438600203673187,0.512097763374308,0.625956911318862,0.700591765913862,0.730492931849987,0.716258367794717,0.707099921324806
2021-09-06,0,0.182301599367767,0.447499383926833,0.443939871785926,0.517734117567421,0.630802954469501,0.70071008735966,0.727575704963415,0.713189302287343,0.704121036132332
2021-09-07,0,0.188975860833059,0.452414537325205,0.449213381017831,0.523247087369521,0.63544359459813,0.700700615260965,0.724648387331582,0.710118665704169,0.701136331853548
2021-09-08,0,0.195743268193708,0.45725493722274,0.454417588591713,0.528633622658832,0.639879211917085,0.700567803076652,0.721711881749364,0.707046624277846,0.698146300961816
2021-09-09,0,0.202595169312505,0.462017969492846,0.459549454113239,0.533890913950948,0.64411055439488,0.700316028844666,0.718767010757606,0.703973326665608,0.695151394418024
2021-09-10,0,0.209522444371276,0.466701133106904,0.464606044537106,0.539016394005373,0.648138719289855,0.6999495888817,0.715814523688529,0.700898905804804,0.692152025142865
2021-09-11,0,0.216515541308432,0.471302043389231,0.469584538745189,0.544007738474816,0.651965133947813,0.69947269233171,0.712855103107924,0.697823480573068,0.68914857120306
2021-09-12,0,0.223564514917645,0.475818434876461,0.474482231724342,0.548862865623616,0.655591536031554,0.698889456513049,0.709889370703118,0.694747157273593,0.686141378734396
2021-09-13,0,0.23065906931455,0.480248163778169,0.479296538333916,0.553579935147002,0.659019953344796,0.698203903013497,0.706917892662197,0.691670030963836,0.683130764622702
2021-09-14,0,0.23778860344323,0.484589210037708,0.484024996655407,0.558157346127793,0.662252683406083,0.697419954482505,0.70394118458663,0.688592186644105,0.680117018962306
2021-09-15,0,0.244942259263279,0.488839678994353,0.488665270919037,0.562593734171528,0.665292272920182,0.696541432070443,0.700959715976259,0.685513700320737,0.677100407310025
2021-09-16,0,0.252108972231306,0.492997802649832,0.493215154004411,0.566887967764897,0.668141497285357,0.695572053465562,0.69797391432262,0.682434639957059,0.674081172751341
2021-09-17,0,0.259277523668059,0.49706194054435,0.497672569514707,0.571039143905676,0.670803340264901,0.694515431480572,0.694984168843788,0.679355066323945,0.671059537794102
2021-09-18,0,0.266436594583583,0.501030580249018,0.502035573426119,0.575046583055171,0.673280973940707,0.693375073142289,0.691990833891255,0.67627503376053,0.668035706103922
2021-09-19,0,0.273574820518171,0.504902337483398,0.506302355316441,0.578909823466412,0.675577739055634,0.692154379239496,0.688994232056965,0.673194590854565,0.665009864094283
2021-09-20,0,0.280680846946006,0.508675955868512,0.510471239178787,0.582628614943013,0.677697125840089,0.690856644286099,0.685994657006273,0.670113781050869,0.661982182383344
2021-09-21,0,0.287743384781488,0.5123503063272,0.514540683828421,0.586202912084798,0.679642755406913,0.689485056858669,0.682992376060551,0.667032643195476,0.658952817128478
2021-09-22,0,0.294751265525221,0.515924386145085,0.518509282912552,0.589632867076888,0.681418361787313,0.688042700269613,0.679987632551137,0.663951212022243,0.655921911248683
2021-09-23,0,0.301693495587561,0.519397317706691,0.522375764534698,0.592918822079091,0.683027774669552,0.686532553539396,0.676980647964558,0.660869518588016,0.652889595544182
2021-09-24,0,0.308559309332726,0.522768346922352,0.526138990506819,0.596061301272092,0.684474902891323,0.684957492633437,0.67397162389724,0.657787590661771,0.649855989721772
2021-09-25,0,0.315338220395794,0.526036841362551,0.529797955243911,0.599061002616137,0.685763718726504,0.683320291931534,0.670960743836414,0.654705453072594,0.646821203333792
2021-09-26,0,0.322020070838818,0.52920228811712,0.53335178431705,0.601918789376718,0.686898242997182,0.681623625899851,0.66794817478247,0.651623128020851,0.643785336637921
2021-09-27,0,0.328595077730811,0.532264291397455,0.536799732682041,0.604635681470182,0.687882531032755,0.679870070937656,0.664934068726719,0.648540635356438,0.640748481384429
2021-09-28,0,0.335053876759842,0.535222569900405,0.540141182601838,0.607212846680308,0.688720659489385,0.678062107373101,0.661918563997329,0.645457992827591,0.637710721536969
2021-09-29,0,0.341387562513878,0.538076953952905,0.543375641281743,0.609651591794675,0.689416714035337,0.676202121584353,0.658901786485077,0.642375216303365,0.634672133932479
2021-09-30,0,0.347587725100507,0.540827382456694,0.546502738237079,0.611953353707208,0.689974777900632,0.67429240822434,0.655883850759563,0.639292319972571,0.631632788885309
2021-10-01,0,0.353646482813983,0.543473899652543,0.549522222413555,0.614119690530663,0.690398921283139,0.672335172529243,0.652864861085601,0.636209316521661,0.628592750740264
2021-10-02,0,0.359556510601044,0.546016651723469,0.552433959080941,0.616152272759949,0.690693191597588,0.670332532692645,0.649844912348662,0.633126217293782,0.625552078378858
2021-10-03,0,0.36531106412416,0.548455883256251,0.555237926520879,0.61805287452428,0.690861604549091,0.668286522288909,0.646824090897436,0.630043032430996,0.62251082568273
2021-10-04,0,0.370903999271701,0.550791933580339,0.557934212529745,0.619823364963092,0.690908136008538,0.666199092730973,0.643802475310916,0.626959771001445,0.619469041957821
2021-10-05,0,0.376329787018203,0.553025233002918,0.560523010757445,0.621465699757586,0.690836714663668,0.664072115749215,0.640780137096718,0.62387644111306,0.616426772322625
2021-10-06,0,0.38158352359359,0.555156298958432,0.563004616902831,0.622981912846638,0.690651215416688,0.66190738587944,0.637757141326773,0.620793050015224,0.613384058063554
2021-10-07,0,0.386660935976733,0.55718573209037,0.565379424786125,0.624374108352752,0.690355453496929,0.659706622949353,0.634733547215992,0.617709604189678,0.610340936960186
2021-10-08,0,0.391558382785156,0.559114212282506,0.567647922318355,0.625644452740637,0.689953179255239,0.657471474554062,0.631709408648989,0.614626109431805,0.607297443582947
2021-10-09,0,0.39627285068763,0.560942494656102,0.569810687387265,0.626795167228057,0.689448073605485,0.655203518512311,0.628684774659522,0.611542570923301,0.604253609565547
2021-10-10,0,0.400801946518871,0.562671405548877,0.57186838367858,0.627828520465655,0.688843744077634,0.65290426529613,0.625659689866865,0.60845899329716,0.601209463854323
2021-10-11,0,0.405143885324308,0.56430183849075,0.573821756450823,0.628746821499699,0.688143721446468,0.650575160427569,0.622634194872985,0.605375380695773,0.598165032936428
2021-10-12,0,0.409297474606922,0.565834750190533,0.575671628281116,0.629552413029024,0.687351456899828,0.64821758683705,0.619608326624029,0.602291736822877,0.59512034104866
2021-10-13,0,0.41326209508659,0.567271156546924,0.5774188947986,0.630247664964903,0.686470319710523,0.645832867178645,0.616582118739316,0.599208064990005,0.592075410368579
2021-10-14,0,0.417037678314438,0.568612128696236,0.579064520421224,0.630834968300221,0.685503595376507,0.643422266098336,0.613555601810758,0.596124368158018,0.589030261189399
2021-10-15,0,0.420624681509902,0.569858789108438,0.580609534110764,0.631316729292109,0.684454484194647,0.640986992451971,0.610528803675355,0.593040648974233,0.585984912080042
2021-10-16,0,0.424024060006138,0.571012307742151,0.58205502515999,0.631695363960091,0.683326100234321,0.638528201470197,0.607501749663183,0.589956909805634,0.582939380031602
2021-10-17,0,0.427237237700101,0.572073898268344,0.583402139024922,0.631973292899961,0.68212147067816,0.636046996868235,0.604474462823079,0.586873152768548,0.579893680591377
2021-10-18,0,0.430266075907016,0.573044814371606,0.584652073214181,0.632152936411832,0.680843535498465,0.633544432898807,0.601446964128022,0.583789379755194,0.576847827985526
2021-10-19,0,0.433112841015456,0.573926346136912,0.585806073246404,0.632236709939246,0.679495147439123,0.63102151634698,0.598419272662032,0.580705592457411,0.5738018352313
2021-10-20,0,0.43578017132935,0.574719816529011,0.586865428685773,0.632227019814831,0.678079072274261,0.628479208466084,0.595391405790257,0.577621792387879,0.570755714239756
2021-10-21,0,0.438271043467483,0.575426577970643,0.587831469264697,0.632126259306745,0.676597989316311,0.625918426854176,0.592363379313751,0.574537980899091,0.567709475909739
2021-10-22,0,0.440588738670262,0.576048009025003,0.588705561101732,0.631936804959053,0.675054492147617,0.623340047270878,0.589335207610319,0.571454159200316,0.564663130213884
2021-10-23,0,0.442736809338519,0.576585511187069,0.589489103021932,0.63166101321822,0.673451089551234,0.620744905394633,0.586306903762686,0.568370328372764,0.561616686277318
2021-10-24,0,0.444719046100734,0.577040505787629,0.59018352298584,0.631301217337136,0.671790206618055,0.618133798520704,0.583278479675133,0.56528648938315,0.55857015244967
2021-10-25,0,0.446539445674234,0.577414431013134,0.590790274632531,0.630859724547355,0.670074186008848,0.615507487200413,0.580249946179622,0.562202643095816,0.555523536370967
2021-10-26,0,0.448202179753497,0.577708739043796,0.591310833941208,0.630338813489733,0.668305289351291,0.612866696822329,0.577221313132383,0.559118790283572,0.552476845031937
2021-10-27,0,0.449711565125483,0.577924893311698,0.591746696015074,0.629740731893188,0.666485698753463,0.610212119136234,0.574192589501783,0.556034931637391,0.549430084829177
2021-10-28,0,0.451072035178714,0.578064365880081,0.592099371990432,0.629067694490961,0.664617518416639,0.607544413720855,0.571163783448305,0.552951067775072,0.546383261615651
2021-10-29,0,0.452288112940277,0.578128634944382,0.592370386073227,0.62832188116357,0.662702776331582,0.604864209396446,0.568134902397309,0.549867199248992,0.54333638074688
2021-10-30,0,0.453364385743629,0.578119182455068,0.592561272704561,0.627505435297456,0.660743426043773,0.602172105583402,0.565105953105252,0.546783326553034,0.540289447123217
2021-10-31,0,0.454305481600516,0.578037491861841,0.592673573856082,0.626620462348295,0.658741348474235,0.599468673608162,0.562076941719934,0.543699450128777,0.537242465228535
2021-11-01,0,0.45511604732286,0.577885045978291,0.592708836455527,0.625669028597957,0.656698353783801,0.596754457957712,0.559047873835328,0.54061557037104,0.534195439165611
2021-11-02,0,0.455800728415403,0.577663324965722,0.59266860994218,0.624653160094149,0.654616183269722,0.594029977484065,0.556018754541465,0.537531687632831,0.531148372688524
2021-11-03,0,0.456364150737372,0.577373804434448,0.592554443951458,0.623574841761941,0.65249651128458,0.591295726560107,0.552989588469832,0.534447802229776,0.528101269232282
2021-11-04,0,0.456810903911647,0.577017953660561,0.592367886127416,0.622436016676545,0.650340947168432,0.588552176188243,0.549960379834674,0.531363914444075,0.525054131939943
2021-11-05,0,0.457145526442729,0.576597233915854,0.592110480061502,0.621238585486942,0.648151037186035,0.585799775063282,0.546931132470586,0.528280024528047,0.522006963687425
2021-11-06,0,0.457372492490389,0.576113096908331,0.591783763355552,0.619984405980227,0.645928266461825,0.583038950591009,0.543901849866706,0.525196132707288,0.518959767106213
2021-11-07,0,0.457496200233918,0.575566983330499,0.591389265806636,0.618675292776833,0.643674060906163,0.580270109863901,0.540872535197839,0.522112239183504,0.515912544604131
2021-11-08,0,0.457520961752417,0.574960321512447,0.590928507711114,0.617313017147113,0.64138978912705,0.577493640595423,0.537843191352776,0.519028344137043,0.51286529838435
2021-11-09,0,0.457450994339337,0.574294526176553,0.590402998284948,0.615899306940101,0.639076764322243,0.57470991201435,0.534813820960055,0.515944447729153,0.509818030462787
2021-11-10,0,0.457290413164266,0.573570997290509,0.589814234197141,0.614435846615647,0.636736246147292,0.571919275720515,0.531784426411408,0.512860550104006,0.506770742684012
2021-11-11,0,0.457043225191641,0.572791119015268,0.58916369821294,0.612924277371461,0.634369442555631,0.5691220665034,0.528755009883096,0.509776651390508,0.503723436735819
2021-11-12,0,0.456713324264347,0.571956258744401,0.58845285794331,0.611366197357003,0.631977511607381,0.566318603124933,0.525725573355318,0.506692751703911,0.500676114162547
2021-11-13,0,0.456304487259895,0.571067766231322,0.587683164697046,0.609763161966525,0.629561563243996,0.563509189067839,0.522696118629875,0.503608851147267,0.49762877637727
2021-11-14,0,0.455820371227812,0.570126972800767,0.586856052431774,0.608116684203954,0.627122661026359,0.560694113250869,0.519666647346241,0.50052494981271,0.494581424672962
2021-11-15,0,0.455264511418821,0.569135190640925,0.585972936800048,0.606428235112701,0.624661823834315,0.557873650712199,0.516637160996188,0.49744104778262,0.491534060232694
2021-11-16,0,0.454640320119192,0.568093712172579,0.585035214286673,0.604699244263825,0.622180027526013,0.555048063262245,0.51360766093709,0.494357145130652,0.488486684138985
2021-11-17,0,0.453951086207098,0.567003809491667,0.584044261433356,0.602931100296403,0.619678206555758,0.552217600107123,0.510578148404034,0.491273241922663,0.485439297382342
2021-11-18,0,0.453199975351749,0.565866733881665,0.5830014341468,0.601125151504272,0.617157255549371,0.549382498443954,0.507548624520836,0.488189338217533,0.482391900869082
2021-11-19,0,0.452390030780463,0.564683715392263,0.581908067086329,0.599282706463699,0.614618030836346,0.546542984029141,0.504519090310064,0.485105434067909,0.47934449542849
2021-11-20,0,0.451524174543347,0.563455962480843,0.580765473127204,0.597405034696871,0.612061351938312,0.543699271720765,0.50148954670216,0.482021529520862,0.476297081819364
2021-11-21,0,0.450605209210044,0.562184661713332,0.579574942895777,0.595493367366432,0.609488003013531,0.540851565996172,0.498459994543741,0.478937624618477,0.473249660736006
2021-11-22,0,0.44963581993775,0.560870977521078,0.578337744372734,0.593548897996607,0.606898734257381,0.538000061445783,0.495430434605151,0.475853719398386,0.470202232813705
2021-11-23,0,0.448618576854493,0.559516052010485,0.577055122560709,0.591572783216806,0.60429426325891,0.535144943244173,0.492400867587328,0.472769813894231,0.467154798633753
2021-11-24,0,0.447555937706299,0.558121004822203,0.575728299212646,0.589566143523825,0.601675276313722,0.532286387599356,0.489371294128066,0.469685908136096,0.464107358728033
2021-11-25,0,0.446450250721478,0.556686933036797,0.574358472617358,0.587530064059146,0.599042429693572,0.529424562181253,0.486341714807693,0.466602002150875,0.461059913583221
2021-11-26,0,0.445303757649571,0.555214911123886,0.572946817438829,0.585465595398004,0.596396350873183,0.526559626530223,0.483312130154257,0.463518095962617,0.458012463644626
2021-11-27,0,0.444118596936735,0.553705990931858,0.571494484605915,0.583373754347248,0.593737639714885,0.523691732446549,0.480282540648232,0.460434189592822,0.454965009319706
2021-11-28,0,0.442896807003241,0.55216120171536,0.570002601249174,0.581255524749188,0.591066869611748,0.520821024361711,0.477252946726804,0.457350283060716,0.451917550981289
2021-11-29,0,0.441640329592507,0.550581550197881,0.568472270681697,0.579111858288912,0.588384588589998,0.517947639692254,0.47422334878777,0.454266376383487,0.44887008897051
2021-11-30,0,0.440351013164567,0.548968020666838,0.566904572420902,0.576943675302744,0.585691320371511,0.515071709177034,0.471193747193092,0.451182469576503,0.445822623599513
